election_id,candidate_cloned,percent,numCands,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Kathryn A. Garcia,3/10,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Kathryn A. Garcia,2/5,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Andrew Yang,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Andrew Yang,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Andrew Yang,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Andrew Yang,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Scott M. Stringer,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Scott M. Stringer,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Scott M. Stringer,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit157,Scott M. Stringer,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,none,0,5,"('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Maya D. Wiley', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Eric L. Adams', 3)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Eric L. Adams,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Eric L. Adams,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Eric L. Adams,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Eric L. Adams,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Maya D. Wiley,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Maya D. Wiley,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Maya D. Wiley,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Maya D. Wiley,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Kathryn A. Garcia,1/10,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Kathryn A. Garcia,1/5,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Kathryn A. Garcia,3/10,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Kathryn A. Garcia,2/5,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Andrew Yang,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Andrew Yang,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Andrew Yang,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Andrew Yang,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Scott M. Stringer,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Scott M. Stringer,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Scott M. Stringer,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit158,Scott M. Stringer,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Maya D. Wiley', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,none,0,5,"('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Eric L. Adams,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Eric L. Adams,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Eric L. Adams,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Eric L. Adams,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Maya D. Wiley,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Maya D. Wiley,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Maya D. Wiley,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Maya D. Wiley,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Kathryn A. Garcia,1/10,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Kathryn A. Garcia,1/5,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Kathryn A. Garcia,3/10,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Kathryn A. Garcia,2/5,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Andrew Yang,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Andrew Yang,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Andrew Yang,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Andrew Yang,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Scott M. Stringer,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Scott M. Stringer,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Scott M. Stringer,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit159,Scott M. Stringer,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,none,0,5,"('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Eric L. Adams', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 4)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Eric L. Adams,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Eric L. Adams,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Eric L. Adams,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Eric L. Adams,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 4)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Maya D. Wiley,1/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Maya D. Wiley,1/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Maya D. Wiley,3/10,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Maya D. Wiley,2/5,6,"('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Kathryn A. Garcia,1/10,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Kathryn A. Garcia,1/5,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Kathryn A. Garcia,3/10,6,"('Clone', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
NewYorkCity_06222021_DEMMayorCitywide.csv__hit160,Kathryn A. Garcia,2/5,6,"('Clone', 5)","('Clone', 5)","('Kathryn A. Garcia', 5)","('Eric L. Adams', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)","('Kathryn A. Garcia', 5)"
